book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases
23385,1.7944284341978867,1225,1868,0.14697406340057637,403.0,29.019212295869355,196.0,1.3751199973517825,153.0,4657,3.9464398027078023,4101,145265,5.976945244956772,6222,4.079183673469387,1.1767531219980787,4.473583093179635,0.1882804995196926,0.3871277617675312
21701,1.5740568234746157,5055,6759,0.0037261294829995344,56.0,25.347694457382396,27.0,1.3763953584520823,16.0,16516,3.9691482226693493,9353,524349,5.354215183977643,22991,3.548170128585559,1.1772240335351654,3.8462971588262693,0.006287843502561714,0.01304145319049837
21702,1.3914358855015128,4536,5979,0.025599255294391436,320.0,24.95555038398883,143.0,1.3206538970848798,110.0,14587,3.7234179458007723,8397,487229,4.860134977891552,20884,3.6040564373897706,1.0556202001396322,3.3946939725389806,0.033279031882708865,0.07447056085641145
21703,1.4357696566998892,1739,2593,0.0022148394241417496,15.0,25.327242524916944,6.0,1.2962550009838,4.0,6537,3.688616339826414,4644,206525,4.859911406423034,8777,4.047153536515238,0.9629014396456257,3.6196013289036544,0.0033222591362126247,0.008305647840531562
21704,1.6421825813221407,1562,3130,0.03620146904512067,215.0,24.229800629590766,94.0,1.3820969208782643,69.0,7416,3.9663072192629163,6174,223571,5.02308499475341,9574,5.12932138284251,0.8195173137460651,3.8908709338929697,0.04931794333683106,0.11280167890870933
23272,1.6649214659685865,1289,1908,0.08987783595113438,257.0,27.18586387434555,119.0,1.3363505055368319,103.0,4433,3.8067083935162893,4161,144529,5.533158813263525,6341,3.9193173002327386,1.12478184991274,3.8682373472949387,0.10383944153577661,0.22425828970331588
23271,1.5728813559322035,1042,1856,0.046610169491525424,146.0,26.616101694915255,63.0,1.3482344700226063,55.0,4628,3.845862387365874,4266,147286,5.211864406779661,6150,4.902111324376199,0.8830508474576271,3.922033898305085,0.053389830508474574,0.12372881355932204
23381,1.2992641046606705,969,1589,0.01062959934587081,51.0,21.957481602616518,27.0,1.3065465107618977,13.0,3691,3.7284575854621287,3729,122624,4.255928045789044,5205,4.371517027863777,0.7923139820114473,3.017988552739166,0.022076860179885527,0.041700735895339326
21706,1.2565805658056581,3428,5108,0.0063960639606396065,58.0,22.60418204182042,26.0,1.2917854733038765,26.0,11716,3.6196482598001873,7009,406670,4.084870848708487,16605,3.8439323220536754,0.8432964329643297,2.8821648216482165,0.0063960639606396065,0.014268142681426814
23493,1.437784029430859,3845,6644,0.0012984202553559835,19.0,24.158190867777538,11.0,1.3583374389752318,6.0,15779,3.8320956689210375,8715,520510,4.664141960614586,21553,4.605461638491548,0.8320709803072928,3.414628868210344,0.0023804371348193033,0.004111664141960614
21707,1.7318810222036027,4870,8268,0.012149141181399247,175.0,27.90301633850021,100.0,1.3555315331546667,58.0,20996,3.898452807242754,9212,634211,5.759949727691663,27498,4.646406570841889,1.0201089233347298,4.397989107666527,0.02094679514034353,0.036656891495601175
21708,1.8983739837398375,943,1868,0.1839430894308943,466.0,30.41971544715447,251.0,1.452376975244713,181.0,4907,4.1489660241205355,4624,150878,6.4573170731707314,6354,5.738069989395546,0.9583333333333334,4.986788617886178,0.2550813008130081,0.4735772357723577
21709,1.5105705842236872,3075,6645,0.058649693112070925,663.0,24.16458285974085,312.0,1.3550611476952024,258.0,15762,3.878447789275635,7639,503451,4.488747442600591,19746,5.421463414634147,0.6990225051147988,3.5830870652421005,0.07092521027506252,0.15071607183450783
11602,1.6185679281241492,3660,5945,0.009801252382248844,202.0,26.56030492785189,58.0,1.356779695764484,36.0,14775,3.8860961909057363,8282,460181,5.4753607405390685,20111,4.494808743169399,0.9964606588619657,4.022597331881296,0.015790906615845358,0.05499591614484073
21711,1.632122822556835,3523,5528,0.018600531443755536,168.0,27.27044582226159,68.0,1.3450008119958858,63.0,13888,3.843761164943431,7751,432763,5.549453793917921,18796,4.335225659948907,1.0401535281960437,4.1003838204901095,0.020076764098021848,0.049601417183348095
23388,1.6001719690455718,1350,1861,0.049011177987962166,152.0,27.77042132416165,75.0,1.340279282905533,57.0,4612,3.8293959191256155,4288,150523,5.531384350816853,6433,3.765185185185185,1.1607910576096303,3.9656061908856404,0.0644883920894239,0.13069647463456577
21712,1.8424959871589086,5034,9183,0.005417335473515248,110.0,29.241573033707866,53.0,1.3516467682173734,27.0,21675,3.8479552627967615,9813,683523,5.665930979133226,28239,4.609654350417164,1.010032102728732,4.348916532905297,0.01063402889245586,0.022070626003210272
21713,1.3903650896521926,4361,6436,0.030028083819399438,370.0,23.792827824584144,143.0,1.2962128984809829,139.0,14131,3.651279769741322,7845,490345,4.405055087491899,20391,3.6757624398073836,0.9421041261611579,3.052711168718946,0.030892201339382155,0.07993087059840139
19988,0.9430992736077481,2359,2337,0.005246166263115416,54.0,18.71186440677966,12.0,1.2641908212560387,13.0,5260,3.57876121463078,3702,202708,3.0770782889426957,7625,2.232301822806274,0.9519774011299436,2.122679580306699,0.004842615012106538,0.021791767554479417
19025,0.7383118920614998,2947,2353,0.032318795105114526,220.0,16.459993724505804,44.0,1.243756910290137,103.0,5461,3.4357390674444317,4100,219075,2.756824599937245,8786,1.98133695283339,0.9246940696579856,1.7135236899905868,0.013806087229369313,0.06903043614684656
14606,0.7722980062959076,788,736,0.1657922350472193,323.0,15.086044071353621,87.0,1.3595325867705363,158.0,1657,3.863949363566808,2473,67598,3.3357817418677858,3179,3.034263959390863,0.8268625393494229,1.738719832109129,0.0912906610703043,0.3389296956977964
20515,0.9236216489630754,4931,5478,0.002191873208565166,42.0,16.808295397066264,27.0,1.36241348179356,13.0,12865,3.8681613000300934,7195,469330,3.2677457427078065,19381,2.9304400730075035,0.8313943685719103,2.169111448322374,0.004552352048558422,0.0070814365199797676
20791,1.2862342110897025,4430,6008,0.013701562834510812,204.0,22.636908584885465,76.0,1.3468606069776898,64.0,14524,3.802122246706451,7637,490417,4.489188610575894,20969,3.733408577878104,0.9484050524512952,3.109398415756797,0.01627060586598159,0.04367373153500321
15343,1.184820801124385,1363,1686,0.0021082220660576245,23.0,19.632466619817286,8.0,1.3236925940509003,3.0,3785,3.8110033289186385,3892,130303,3.998594518622628,5690,3.1746148202494497,0.9578355586788475,2.6598735066760364,0.005621925509486999,0.016163035839775124
20910,1.4118839991888055,7111,6962,0.030622591766375988,697.0,22.545325491786656,254.0,1.4578442219643613,151.0,17345,4.118583083717876,10443,559630,5.082539038734536,25062,2.5243988187315427,1.4421009937132427,3.5175420807138513,0.051510849726221865,0.14135063881565604
20730,0.9163099315068494,4250,4281,0.014554794520547944,201.0,16.61344178082192,81.0,1.3556520394753795,68.0,9427,3.843270890772759,7747,360796,3.2604880136986303,15233,2.584235294117647,0.9096746575342466,2.017765410958904,0.017337328767123288,0.0430222602739726
20163,1.1181707810602994,4714,5526,0.03520841764467827,448.0,18.683731282881425,153.0,1.3853143445064169,174.0,12391,3.9242757350950344,8941,445364,3.77377579927155,18650,2.9563003818413236,0.9538648320518008,2.5072845002023474,0.03095912585997572,0.0906515580736544
18505,1.066014113362167,4103,4683,0.00933302982016845,146.0,18.605281129068974,45.0,1.3726646519765577,41.0,10690,3.898413125665276,8217,386388,3.7327566583200547,16398,2.996587862539605,0.9339858866378329,2.4334167994536764,0.01024356931481903,0.03323469155474619
5696,0.9236084452975047,4042,2406,0.00038387715930902113,7.0,18.342802303262957,2.0,1.3182303329636063,1.0,5901,3.7723876692547558,3247,219143,3.8426103646833014,10010,1.4764967837704106,1.5516314779270632,2.265259117082534,0.0007677543186180423,0.002687140115163148
21626,1.1064724012328384,2569,3949,0.027178481367329786,296.0,20.906136172597368,129.0,1.3326185434368885,97.0,10616,3.822312166617525,6048,347562,3.607453068086299,12875,4.011677695601401,0.7198094704398992,2.974502661810031,0.03614457831325301,0.08293639674978985
21125,1.2788643533123027,1842,2027,0.0,7.0,20.634700315457412,0.0,1.3311930532623983,0.0,4671,3.874885342139057,4316,156740,4.622712933753943,7327,2.977741585233442,1.1621451104100946,2.9470031545741326,0.0,0.004416403785488959
14647,1.3147337709700948,2180,3605,0.00437636761487965,52.0,25.697301239970823,17.0,1.3428088898981012,12.0,10534,3.854247679600352,5715,332266,4.543763676148797,12459,4.715137614678899,0.7950401167031363,3.8417213712618525,0.006199854121079504,0.018964259664478483
11337,1.0376035691523264,2716,3256,0.0009560229445506692,65.0,21.56086679413639,11.0,1.3371367761388158,3.0,9532,3.8406101274054807,5352,316831,3.976736775015934,12479,3.5946244477172313,0.8655194391332058,3.0376035691523264,0.003505417463352454,0.0207138304652645
7493,1.113842173350582,1280,1722,0.14747736093143596,535.0,20.954721862871928,225.0,1.2992344733917767,228.0,4540,3.744042474379553,3324,148586,3.7936610608020698,5865,3.58203125,0.8279430789133247,2.9366106080206986,0.14553686934023286,0.3460543337645537
7506,1.3164638052530429,767,2055,0.029468289557975657,161.0,22.171044202434338,61.0,1.3608021034990898,46.0,4974,3.8903753358952873,4033,165745,4.0,6244,7.140808344198175,0.4913516976297245,3.1864189622037156,0.039077514413837285,0.1031390134529148
5828,1.4350675952478493,1493,3503,0.01843506759524785,108.0,26.976239246210568,51.0,1.3430120427037617,45.0,10126,3.85278440067427,5381,310758,4.555919705038918,11121,6.448760884125921,0.6116345759934453,4.148299877099549,0.020893076607947564,0.04424416222859484
16805,1.3602693602693603,2740,4848,0.02749719416386083,332.0,24.223063973063972,151.0,1.3381635797106486,98.0,12579,3.865262767719591,7353,409711,4.586980920314254,16348,4.966423357664233,0.7687991021324355,3.5294612794612794,0.042368125701459036,0.0931537598204265
7882,1.7600644122383253,3260,4372,0.01288244766505636,94.0,27.662640901771336,37.0,1.429985155863434,32.0,10894,4.184067293419099,6314,349336,6.002012882447665,14909,3.573312883435583,1.3123993558776168,4.385668276972625,0.014895330112721417,0.03784219001610306
11151,1.3130180399804974,1849,2693,0.026328620185275476,161.0,22.557289127254997,62.0,1.3745379876796715,54.0,6444,3.896898303252999,5438,219544,4.374939054119942,8973,3.85289345592212,0.901511457825451,3.1418820087762067,0.03022915650901999,0.07849829351535836
6906,1.5442655935613683,2588,4605,0.0670690811535882,536.0,26.291750503018108,260.0,1.3575163898880132,200.0,11259,3.9530496671003292,6017,379368,4.910798122065728,14644,4.658423493044822,0.8678739101274312,3.7756539235412476,0.08718980549966465,0.17974513749161636
16472,1.3740270380991397,3112,3354,0.01843506759524785,194.0,26.24580090126997,56.0,1.3079948802797114,45.0,9200,3.802843942184622,5874,305441,5.098320360507988,12445,2.999035989717224,1.2748873412535846,3.768947152806227,0.02294141745186399,0.07947562474395739
20223,1.2208149779735682,2404,4434,0.03772026431718062,364.0,22.759361233480178,170.0,1.32507077012412,137.0,11983,3.8358012145846945,5897,387700,4.034416299559472,14653,5.0952579034941765,0.6618942731277533,3.299284140969163,0.04680616740088106,0.10022026431718062
7346,1.1892893230043786,1989,3531,0.017177500842034354,114.0,26.505894240485013,56.0,1.2899639117617159,51.0,11816,3.708612890108773,5591,358901,4.807005725833614,14272,6.175465057817999,0.6699225328393399,3.9797911754799595,0.018861569552037723,0.038396766588076794
7006,1.1346036894384757,5282,5597,0.016217311980539224,170.0,26.153050881816338,49.0,1.3188128328152977,80.0,19983,3.812786308356522,6922,602207,4.882221771741334,24084,3.5596365013252558,1.0707480235151023,4.050881816338942,0.009933103588080276,0.03446178795864586
13354,1.3497435897435897,4178,5264,0.012307692307692308,174.0,28.43717948717949,71.0,1.3479464406474009,48.0,18650,3.9380641089220503,7249,533675,5.812820512820513,22670,4.426041168022977,1.0712820512820513,4.782051282051282,0.018205128205128204,0.04461538461538461
8576,1.2162162162162162,4151,6030,0.0518354175070593,517.0,22.426784993949173,191.0,1.3168753147708467,257.0,16654,3.8098154543492337,7236,519294,4.538321903993546,22501,4.420621536979041,0.837232755143203,3.3590157321500604,0.038523598225090765,0.10427591770875352
8155,1.0823450810088524,4462,6480,0.00768331384666778,111.0,25.738600300651413,53.0,1.2732953918635666,46.0,22128,3.629038852151567,6550,689362,4.123267078670453,24686,4.532496638278799,0.7452814431267747,3.6960080173709704,0.008852513779856356,0.01854017036913312
20031,0.9361016645784858,3661,5230,0.001431895471630571,80.0,21.898156434580276,24.0,1.2592096121623277,8.0,16284,3.5421308594548204,5777,532092,3.581349561482012,20009,4.465446599289812,0.65527116520494,2.9146232325040273,0.004295686414891713,0.01431895471630571
21979,1.2019645424053667,4037,5017,0.004072831816003833,108.0,25.370867273598467,40.0,1.3495722298815842,17.0,15997,3.8448979206406166,6909,496121,5.0898418782942025,21245,4.2625712162496905,0.9671777671298515,3.832534738859607,0.009583133684714902,0.025874460948730235
21614,1.1556068474706673,6001,6008,0.00827082131179073,208.0,27.771109828813234,96.0,1.3303666662049285,43.0,22848,3.7821404330179664,6972,667078,5.119061357953453,26614,3.4349275120813196,1.1542604346989807,4.39469128678592,0.018465089440276975,0.04000769378726678
24244,1.165924276169265,5099,7329,0.021953547566019728,404.0,24.245466115176583,184.0,1.3119082456842532,138.0,21941,3.742196880720702,7989,699419,4.004931594018454,25175,3.9372425965875664,0.8111676741966274,3.490454979319122,0.02927139675469297,0.06426980591791283
21788,0.9564117822076763,5396,6429,0.007438262421898245,187.0,22.33115144302291,81.0,1.2755712477516488,50.0,20848,3.5898008127373258,6961,660907,3.839631062183874,25810,3.7831727205337287,0.8027372805712586,3.101457899434692,0.012049985123475156,0.027819101457899436
3785,1.0072079711681152,3916,4751,0.001483994064023744,26.0,23.10493958024168,14.0,1.2901657093571652,7.0,15695,3.7067972033105168,6180,495936,3.93873224507102,18579,3.74438202247191,0.8301886792452831,3.327326690693237,0.002967988128047488,0.005511977952088192
7071,1.3322238402329936,4522,6404,0.011441647597254004,179.0,26.112336176409404,80.0,1.3431669348799413,55.0,19582,3.8707557240961745,7137,592483,5.257957145829,25275,4.5893409995577175,0.9407114624505929,4.073642604535053,0.016642396505096736,0.03723736218015394
11058,1.2713211600429646,3877,5918,0.02685284640171858,342.0,24.661654135338345,138.0,1.359294425087108,125.0,17591,3.9436411149825785,7578,551242,4.894736842105263,22785,4.876966726850657,0.8328678839957036,3.778947368421053,0.029645542427497316,0.07346938775510205
4932,1.348097967691506,5426,7761,0.009727288518325517,175.0,28.622893868334202,86.0,1.3205386510662573,56.0,25915,3.824252648954376,7664,771954,5.273058884835852,30357,4.59472908219683,0.9425047767934688,4.501476463435817,0.014938335938857043,0.03039777661976724
20091,0.980955868888482,4644,5357,0.00750778245742538,164.0,24.202710126350485,75.0,1.3143049534315394,41.0,20058,3.772620317618842,6193,610135,4.292254165903681,23440,4.047372954349698,0.8503937007874016,3.6729536714887385,0.013733748397729353,0.03003112982970152
21242,1.2378800328677075,3200,6026,0.009654889071487264,166.0,25.953985209531634,74.0,1.312155701893244,47.0,19404,3.7265481542455516,6291,577179,4.48911257189811,21853,5.8290625,0.657354149548069,3.9860312243221037,0.015201314708299097,0.03410024650780608
6472,1.3191943127962085,3604,5567,0.029383886255924172,281.0,24.29431279620853,120.0,1.3108015840502527,124.0,15548,3.7810128557772966,6310,475729,4.581516587677725,19334,4.364594894561598,0.8540284360189574,3.68436018957346,0.02843601895734597,0.06658767772511848
18356,1.1742993848257006,4812,5154,0.005012531328320802,107.0,26.182729551150604,42.0,1.3523356190608793,22.0,17725,3.86144662188033,6752,541043,5.120072909546594,22472,3.6699916874480465,1.0963773069036227,4.038505354294828,0.009569377990430622,0.02437912964228754
17436,0.8990454618993691,4867,5557,0.014237178450088983,192.0,21.30254004206439,72.0,1.26510773063165,88.0,18565,3.600640991562303,6377,583846,3.5107587768969424,21700,3.4585987261146496,0.7874130399611713,3.003559294612522,0.011648600550072804,0.031062934800194144
7229,1.0130412102243087,6315,7768,0.020996348461137192,406.0,23.073291601460614,186.0,1.2870635180810057,161.0,24279,3.6324056385155377,7316,788919,3.747261345852895,28734,3.550118764845606,0.8235524256651017,3.166275430359937,0.024256651017214397,0.052947313510693796
20092,1.0375426621160408,7113,7296,0.013936291240045506,339.0,24.572667804323096,156.0,1.3127463178911427,98.0,26486,3.756682774385833,7719,793489,4.494738339021615,31607,3.443554055953887,1.011518771331058,3.7664960182025027,0.02218430034129693,0.048208191126279866
7870,1.168816807961666,4145,3171,0.06413564319941024,465.0,20.333210468116476,218.0,1.3314843013559567,174.0,8266,3.8065404974258574,6103,262082,4.545152967194987,12331,1.9749095295536792,1.5278289716181348,3.046811647622558,0.08035385182454848,0.17139697751566532
